Student_ID,Major_Category,Pre_GPA,GenAI_Hours,Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,AI_Usage,Study_AI_Ratio
113915,Humanities,3.47,8,9.76,3.71,100.0,3.0,Low,0.24,Moderate,1.22
113917,Arts,3.26,1,13.56,3.50,71.73,2.0,Low,0.24,Light,13.56
113923,STEM,3.33,12,13.09,3.57,95.54,1.0,Medium,0.24,Moderate,1.09
114139,Business,2.87,4,3.99,3.11,55.95,2.0,High,0.24,Light,1.0
114356,Humanities,2.56,1,16.13,2.80,69.84,2.0,Low,0.24,Light,16.13
114380,STEM,3.71,10,5.3,3.95,60.01,5.0,Medium,0.24,Moderate,0.53
114472,Medical,2.70,10,18.46,2.94,72.35,3.0,Medium,0.24,Moderate,1.85
114503,STEM,3.31,1,11.71,3.55,74.73,4.0,Medium,0.24,Light,11.71
114621,Medical,2.78,2,13.94,3.02,97.71,5.0,High,0.24,Light,6.97
114634,Business,2.93,3,19.03,3.17,100.0,5.0,Low,0.24,Light,6.34
114648,Business,2.21,4,19.28,2.45,83.78,1.0,Low,0.24,Light,4.82
114674,Arts,3.71,2,6.18,3.95,89.0,6.0,Low,0.24,Light,3.09
114710,STEM,3.64,5,13.56,3.88,77.93,3.0,Low,0.24,Light,2.71
114853,Business,3.36,1,13.85,3.60,68.86,3.0,Medium,0.24,Light,13.85
114900,Humanities,3.17,20,12.94,3.41,100.0,10.0,Medium,0.24,Heavy,0.65
114903,STEM,3.16,2,11.72,3.40,72.47,3.0,Medium,0.24,Light,5.86
114909,STEM,2.55,0,10.45,2.79,75.02,4.0,Medium,0.24,Light,
114963,Medical,3.76,2,18.89,4.00,74.54,5.0,Low,0.24,Light,9.45
114983,Medical,2.45,2,16.01,2.69,48.07,1.0,Low,0.24,Light,8.01
115000,STEM,3.31,5,19.54,3.55,89.99,3.0,Medium,0.24,Light,3.91
115015,Arts,2.93,0,17.39,3.17,51.03,6.0,Medium,0.24,Light,
115042,STEM,2.79,1,3.96,3.03,85.05,4.0,Low,0.24,Light,3.96
115063,STEM,3.36,5,12.5,3.60,91.28,6.0,High,0.24,Light,2.5
115120,Business,3.72,28,8.76,3.96,82.16,1.0,High,0.24,Heavy,0.31
115136,STEM,2.44,2,13.68,2.68,55.58,2.0,Medium,0.24,Light,6.84
115137,STEM,3.76,1,9.06,4.00,79.63,5.0,Low,0.24,Light,9.06
115173,Business,3.09,5,13.44,3.33,73.31,4.0,Medium,0.24,Light,2.69
115177,Humanities,2.47,0,21.17,2.71,70.76,3.0,High,0.24,Light,
115191,Medical,3.76,0,15.0,4.00,51.89,4.0,Medium,0.24,Light,
115276,Humanities,3.72,5,14.85,3.96,70.54,5.0,Low,0.24,Light,2.97
115313,STEM,3.40,8,14.56,3.64,100.0,3.0,Low,0.24,Moderate,1.82
115339,Humanities,3.76,9,11.1,4.00,69.2,10.0,High,0.24,Moderate,1.23
115403,Arts,3.44,1,7.74,3.68,100.0,1.0,Medium,0.24,Light,7.74
115429,Arts,2.66,15,6.54,2.90,82.46,4.0,High,0.24,Heavy,0.44
115449,Humanities,3.76,10,9.01,4.00,71.66,5.0,Medium,0.24,Moderate,0.9
115462,Arts,3.76,5,13.32,4.00,89.37,1.0,Low,0.24,Light,2.66
115482,STEM,2.79,40,7.21,3.03,53.98,2.0,High,0.24,Heavy,0.18
115484,Business,2.08,1,12.59,2.32,95.53,4.0,Medium,0.24,Light,12.59
115549,STEM,3.76,12,12.45,4.00,79.27,5.0,Low,0.24,Moderate,1.04
115616,Humanities,3.34,0,10.34,3.58,66.16,4.0,Low,0.24,Light,
115626,Humanities,2.33,4,10.44,2.57,69.72,4.0,Medium,0.24,Light,2.61
115628,Medical,3.76,14,10.65,4.00,47.29,7.0,Medium,0.24,Heavy,0.76
115643,Medical,3.76,1,10.79,4.00,74.58,1.0,Medium,0.24,Light,10.79
115756,Arts,3.46,9,10.94,3.70,93.02,4.0,Medium,0.24,Moderate,1.22
115762,STEM,2.60,0,3.94,2.84,85.26,3.0,Low,0.24,Light,
115824,Business,2.99,2,14.29,3.23,66.75,4.0,Low,0.24,Light,7.15
115872,STEM,2.26,7,20.75,2.50,80.76,4.0,Low,0.24,Moderate,2.96
115955,STEM,3.65,0,13.8,3.89,79.57,5.0,Low,0.24,Light,
116012,Humanities,3.32,2,8.59,3.56,74.65,1.0,High,0.24,Light,4.3
116069,STEM,3.69,25,5.05,3.93,86.54,5.0,Medium,0.24,Heavy,0.2
116086,Arts,3.71,2,16.82,3.95,76.79,6.0,Medium,0.24,Light,8.41
116146,STEM,3.23,17,19.59,3.47,100.0,2.0,High,0.24,Heavy,1.15
116213,Humanities,3.76,1,14.17,4.00,72.67,5.0,Medium,0.24,Light,14.17
116288,Business,3.57,0,14.29,3.81,76.98,7.0,Medium,0.24,Light,
116320,Business,3.45,19,7.25,3.69,79.89,2.0,Low,0.24,Heavy,0.38
116347,Humanities,2.73,0,9.56,2.97,70.72,3.0,Medium,0.24,Light,
116381,STEM,3.07,16,17.21,3.31,87.14,5.0,Medium,0.24,Heavy,1.08
116396,Humanities,2.01,2,14.78,2.25,82.82,5.0,Low,0.24,Light,7.39
116552,Humanities,3.37,1,11.34,3.61,37.15,5.0,Medium,0.24,Light,11.34
116595,Business,3.53,5,12.33,3.77,72.56,9.0,Medium,0.24,Light,2.47
116640,Arts,2.73,13,4.92,2.97,74.78,4.0,High,0.24,Heavy,0.38
116674,Business,3.34,6,15.94,3.58,89.7,6.0,Low,0.24,Light,2.66
116675,Business,3.56,5,6.41,3.80,90.35,6.0,High,0.24,Light,1.28
116692,Humanities,2.45,1,13.73,2.69,58.19,2.0,Low,0.24,Light,13.73
116717,STEM,3.37,16,3.67,3.61,98.58,3.0,High,0.24,Heavy,0.23
116858,STEM,3.76,9,1.0,4.00,71.0,4.0,Medium,0.24,Moderate,0.11
116915,STEM,3.31,5,5.74,3.55,72.18,7.0,Medium,0.24,Light,1.15
116932,Humanities,2.99,10,9.11,3.23,100.0,3.0,High,0.24,Moderate,0.91
117137,Business,2.65,5,12.25,2.89,65.94,6.0,Low,0.24,Light,2.45
117192,Business,3.44,0,12.48,3.68,71.73,2.0,Low,0.24,Light,
117204,Humanities,3.76,10,13.12,4.00,89.14,3.0,High,0.24,Moderate,1.31
117234,Arts,1.91,13,14.25,2.15,68.91,1.0,Medium,0.24,Heavy,1.1
117292,Arts,3.25,18,1.0,3.49,98.93,2.0,Medium,0.24,Heavy,0.06
117300,Arts,2.71,19,10.66,2.95,95.43,5.0,Low,0.24,Heavy,0.56
117328,STEM,3.42,6,8.68,3.66,100.0,6.0,Medium,0.24,Light,1.45
117423,STEM,3.29,6,11.08,3.53,72.45,5.0,High,0.24,Light,1.85
117479,Business,3.15,0,11.81,3.39,75.98,6.0,Low,0.24,Light,
117487,Humanities,3.76,4,11.93,4.00,66.82,6.0,Medium,0.24,Light,2.98
117606,Humanities,3.26,7,9.21,3.50,79.84,7.0,Medium,0.24,Moderate,1.32
117643,Humanities,3.76,3,5.39,4.00,94.23,5.0,Low,0.24,Light,1.8
117676,Business,2.77,10,13.62,3.01,84.04,5.0,Medium,0.24,Moderate,1.36
117740,Humanities,3.64,3,15.95,3.88,80.5,5.0,Low,0.24,Light,5.32
117743,Business,2.08,1,16.44,2.32,60.95,5.0,Low,0.24,Light,16.44
117748,STEM,3.76,9,11.08,4.00,53.45,7.0,Medium,0.24,Moderate,1.23
117826,Business,3.59,5,5.99,3.83,100.0,4.0,High,0.24,Light,1.2
117836,STEM,3.48,13,13.27,3.72,81.16,6.0,Low,0.24,Heavy,1.02
117875,Business,3.25,2,11.32,3.49,100.0,4.0,High,0.24,Light,5.66
117884,Business,2.25,17,10.73,2.49,52.07,6.0,High,0.24,Heavy,0.63
117919,STEM,3.76,17,3.37,4.00,79.46,5.0,High,0.24,Heavy,0.2
117928,STEM,3.76,4,11.34,4.00,85.75,4.0,Medium,0.24,Light,2.84
117991,STEM,3.37,12,10.26,3.61,82.84,4.0,High,0.24,Moderate,0.86
117996,Business,3.34,27,13.27,3.58,97.35,8.0,High,0.24,Heavy,0.49
118003,Humanities,3.29,1,14.12,3.53,76.56,3.0,Medium,0.24,Light,14.12
118058,Humanities,3.11,10,7.78,3.35,68.74,3.0,High,0.24,Moderate,0.78
118061,STEM,3.57,17,15.79,3.81,78.27,4.0,High,0.24,Heavy,0.93
118094,Humanities,2.54,1,13.8,2.78,71.06,5.0,Medium,0.24,Light,13.8
118174,STEM,3.76,3,2.14,4.00,100.0,6.0,Medium,0.24,Light,0.71
118226,Humanities,2.41,9,15.81,2.65,56.37,6.0,Low,0.24,Moderate,1.76
118234,Humanities,3.13,0,15.96,3.37,67.96,2.0,Low,0.24,Light,
118296,Business,3.21,4,9.85,3.45,82.01,4.0,Medium,0.24,Light,2.46
118310,STEM,2.94,21,5.7,3.18,70.7,6.0,Medium,0.24,Heavy,0.27
118333,Humanities,3.10,7,9.53,3.34,78.34,5.0,Medium,0.24,Moderate,1.36
118337,Arts,3.49,4,6.71,3.73,84.35,5.0,Medium,0.24,Light,1.68
118350,STEM,2.60,4,16.81,2.84,77.47,3.0,Low,0.24,Light,4.2
118355,STEM,3.76,25,11.5,4.00,85.17,8.0,High,0.24,Heavy,0.46
118376,Medical,3.49,6,13.51,3.73,79.03,6.0,Low,0.24,Light,2.25
118386,Arts,3.21,13,11.2,3.45,69.61,1.0,Medium,0.24,Heavy,0.86
118428,Humanities,2.97,7,16.86,3.21,90.72,7.0,Low,0.24,Moderate,2.41
118436,STEM,3.52,29,4.87,3.76,52.0,7.0,High,0.24,Heavy,0.17
118446,STEM,3.29,4,16.39,3.53,69.29,4.0,Low,0.24,Light,4.1
118463,Business,1.97,17,11.87,2.21,65.28,2.0,High,0.24,Heavy,0.7
118467,Business,3.76,2,15.3,4.00,63.81,2.0,Medium,0.24,Light,7.65
118482,Medical,2.91,13,18.24,3.15,62.26,4.0,Medium,0.24,Heavy,1.4
118486,Humanities,3.76,8,16.85,4.00,99.03,8.0,High,0.24,Moderate,2.11
118751,STEM,3.57,24,4.78,3.81,61.01,7.0,Medium,0.24,Heavy,0.2
118774,Business,3.51,7,13.9,3.75,49.96,3.0,Low,0.24,Moderate,1.99
118797,Business,3.26,0,14.46,3.50,59.67,3.0,Low,0.24,Light,
118811,Business,3.69,16,12.08,3.93,80.58,7.0,High,0.24,Heavy,0.76
118919,Humanities,3.73,26,11.01,3.97,84.41,4.0,Medium,0.24,Heavy,0.42
119013,Humanities,3.39,0,14.89,3.63,68.62,3.0,Low,0.24,Light,
119050,Humanities,2.46,0,10.3,2.70,72.22,4.0,Medium,0.24,Light,
119192,Medical,2.61,12,13.76,2.85,41.43,3.0,Medium,0.24,Moderate,1.15
119246,Medical,2.34,6,15.45,2.58,82.12,3.0,Low,0.24,Light,2.57
119247,Arts,3.23,12,20.58,3.47,85.69,4.0,Medium,0.24,Moderate,1.71
119289,Medical,3.43,4,6.81,3.67,65.84,1.0,High,0.24,Light,1.7
119494,Humanities,2.78,6,18.28,3.02,90.4,3.0,Low,0.24,Light,3.05
119564,STEM,3.22,4,8.53,3.46,70.34,6.0,Medium,0.24,Light,2.13
119567,Humanities,3.37,0,18.25,3.61,97.18,2.0,Medium,0.24,Light,
119590,Arts,3.42,3,18.24,3.66,85.07,6.0,Medium,0.24,Light,6.08
119617,Business,3.76,9,14.0,4.00,63.57,2.0,Low,0.24,Moderate,1.56
119657,Humanities,3.24,5,14.73,3.48,64.45,5.0,High,0.24,Light,2.95
119731,Humanities,2.48,5,8.61,2.72,52.94,8.0,Low,0.24,Light,1.72
119742,Humanities,3.05,7,17.68,3.29,61.7,7.0,Low,0.24,Moderate,2.53
119783,STEM,3.04,24,7.9,3.28,56.36,6.0,High,0.24,Heavy,0.33
119820,Arts,3.20,2,25.08,3.44,92.33,4.0,Low,0.24,Light,12.54
119846,STEM,3.59,7,16.8,3.83,67.42,8.0,Medium,0.24,Moderate,2.4
119857,STEM,3.76,13,17.48,4.00,100.0,7.0,Medium,0.24,Heavy,1.34
119860,Business,2.75,2,8.04,2.99,89.35,4.0,Medium,0.24,Light,4.02
119898,Business,3.75,6,16.55,3.99,74.82,5.0,Medium,0.24,Light,2.76
119910,Arts,3.56,3,14.89,3.80,80.29,5.0,Medium,0.24,Light,4.96
119968,STEM,3.02,0,14.28,3.26,66.03,5.0,Medium,0.24,Light,
120109,Business,3.42,7,17.32,3.66,76.41,7.0,Low,0.24,Moderate,2.47
120169,Humanities,2.77,29,4.89,3.01,55.86,8.0,High,0.24,Heavy,0.17
120184,Medical,3.76,1,16.44,4.00,69.93,2.0,Low,0.24,Light,16.44
120286,Arts,3.48,4,5.27,3.72,75.19,4.0,Medium,0.24,Light,1.32
120290,Arts,3.59,0,15.03,3.83,91.47,4.0,Low,0.24,Light,
120309,Business,3.69,8,5.85,3.93,70.49,7.0,Medium,0.24,Moderate,0.73
120339,Business,3.34,0,18.46,3.58,69.84,2.0,Low,0.24,Light,
120342,STEM,3.01,16,11.8,3.25,67.23,3.0,High,0.24,Heavy,0.74
120371,STEM,3.02,2,12.27,3.26,76.9,3.0,Medium,0.24,Light,6.14
120467,STEM,2.23,3,2.23,2.47,55.43,2.0,Medium,0.24,Light,0.74
120468,Medical,2.78,22,5.53,3.02,75.62,5.0,Medium,0.24,Heavy,0.25
120486,Humanities,3.32,5,19.72,3.56,91.77,4.0,High,0.24,Light,3.94
120501,Humanities,2.42,14,6.66,2.66,61.87,1.0,Medium,0.24,Heavy,0.48
120535,Humanities,3.62,0,10.1,3.86,88.97,5.0,Medium,0.24,Light,
120568,Humanities,2.80,10,15.51,3.04,76.33,1.0,High,0.24,Moderate,1.55
120577,Arts,2.65,2,11.0,2.89,89.68,3.0,Medium,0.24,Light,5.5
120583,Humanities,2.95,2,13.7,3.19,84.23,3.0,Medium,0.24,Light,6.85
120594,Business,3.76,10,15.67,4.00,86.35,1.0,Low,0.24,Moderate,1.57
120632,Business,3.75,14,13.07,3.99,90.19,4.0,High,0.24,Heavy,0.93
120699,Medical,3.30,2,16.25,3.54,57.93,6.0,Low,0.24,Light,8.13
120757,Business,2.89,11,14.47,3.13,57.77,1.0,Low,0.24,Moderate,1.32
120791,STEM,2.97,0,4.56,3.21,72.04,3.0,Medium,0.24,Light,
120831,Medical,3.31,3,12.55,3.55,70.84,5.0,Low,0.24,Light,4.18
120864,Medical,3.60,14,5.55,3.84,72.75,2.0,Medium,0.24,Heavy,0.4
120876,Humanities,2.00,6,17.98,2.24,86.87,4.0,Medium,0.24,Light,3.0
120895,STEM,3.59,10,10.17,3.83,96.58,4.0,Medium,0.24,Moderate,1.02
121194,Business,2.88,13,9.98,3.12,67.27,4.0,Medium,0.24,Heavy,0.77
121208,Business,2.50,7,15.72,2.74,71.43,4.0,Medium,0.24,Moderate,2.25
121250,STEM,3.71,4,15.97,3.95,74.53,2.0,Medium,0.24,Light,3.99
121289,STEM,2.85,9,15.16,3.09,56.63,4.0,Low,0.24,Moderate,1.68
121310,Arts,3.23,5,20.97,3.47,72.38,4.0,Medium,0.24,Light,4.19
121326,Business,3.76,32,11.59,4.00,75.23,4.0,High,0.24,Heavy,0.36
121370,STEM,3.47,2,2.77,3.71,58.32,3.0,Low,0.24,Light,1.39
121382,Arts,3.18,6,10.34,3.42,75.29,5.0,Medium,0.24,Light,1.72
121384,Business,3.74,13,5.75,3.98,80.67,3.0,Low,0.24,Heavy,0.44
121412,Humanities,2.96,4,8.06,3.20,90.82,7.0,Low,0.24,Light,2.02
121567,Business,2.93,6,16.72,3.17,74.87,1.0,Medium,0.24,Light,2.79
121593,Business,2.37,7,14.76,2.61,64.22,3.0,Low,0.24,Moderate,2.11
121817,STEM,2.00,12,8.04,2.24,100.0,4.0,Medium,0.24,Moderate,0.67
121854,Humanities,3.76,10,10.61,4.00,65.22,1.0,High,0.24,Moderate,1.06
121882,Business,3.36,0,23.24,3.60,90.01,1.0,Low,0.24,Light,
121961,STEM,3.57,11,13.88,3.81,67.44,7.0,Low,0.24,Moderate,1.26
122001,Arts,3.38,1,15.19,3.62,87.45,6.0,Low,0.24,Light,15.19
122009,Business,3.12,15,11.39,3.36,79.97,5.0,Medium,0.24,Heavy,0.76
122032,Business,2.91,5,10.63,3.15,76.31,3.0,Medium,0.24,Light,2.13
122035,Medical,3.04,0,9.16,3.28,61.46,6.0,Medium,0.24,Light,
122059,Humanities,3.25,1,10.94,3.49,69.65,6.0,Low,0.24,Light,10.94
122071,Humanities,3.19,0,7.49,3.43,65.75,3.0,Medium,0.24,Light,
122113,Humanities,2.14,6,8.19,2.38,88.16,2.0,Medium,0.24,Light,1.37
122164,Business,3.25,28,7.18,3.49,66.45,4.0,Medium,0.24,Heavy,0.26
122226,Arts,3.76,15,15.59,4.00,88.46,8.0,Low,0.24,Heavy,1.04
122237,Medical,3.58,1,1.0,3.82,53.93,6.0,Low,0.24,Light,1.0
122307,Arts,3.72,1,15.56,3.96,80.56,3.0,High,0.24,Light,15.56
122317,Business,2.86,1,9.76,3.10,76.53,5.0,Low,0.24,Light,9.76
122379,Medical,3.12,7,6.95,3.36,62.47,5.0,Medium,0.24,Moderate,0.99
122382,Humanities,2.32,1,4.51,2.56,52.77,3.0,Low,0.24,Light,4.51
122418,Business,2.97,0,9.51,3.21,78.95,4.0,Medium,0.24,Light,
122428,Business,2.92,4,9.58,3.16,84.54,2.0,Low,0.24,Light,2.4
122429,Humanities,3.70,4,8.21,3.94,89.39,4.0,Low,0.24,Light,2.05
122432,Business,3.70,40,10.76,3.94,71.92,5.0,High,0.24,Heavy,0.27
122458,Medical,2.51,11,9.66,2.75,58.0,8.0,Medium,0.24,Moderate,0.88
122459,Business,3.56,5,8.33,3.80,58.6,7.0,Medium,0.24,Light,1.67
122497,Arts,3.76,14,5.25,4.00,62.43,4.0,Medium,0.24,Heavy,0.38
122604,Arts,3.18,2,3.95,3.42,66.7,1.0,Medium,0.24,Light,1.98
122678,STEM,3.02,11,9.3,3.26,81.05,5.0,High,0.24,Moderate,0.85
122825,STEM,2.91,12,19.56,3.15,89.08,8.0,High,0.24,Moderate,1.63
122831,Arts,3.27,0,8.25,3.51,60.15,1.0,Medium,0.24,Light,
122848,STEM,3.43,23,11.44,3.67,59.96,3.0,Medium,0.24,Heavy,0.5
122919,Humanities,1.94,3,17.3,2.18,53.23,5.0,Low,0.24,Light,5.77
123056,Humanities,3.76,24,6.2,4.00,77.59,6.0,High,0.24,Heavy,0.26
123058,Business,3.26,2,11.51,3.50,61.43,2.0,Medium,0.24,Light,5.76
123085,Business,3.76,7,13.21,4.00,87.05,3.0,High,0.24,Moderate,1.89
123128,Humanities,3.61,2,10.87,3.85,59.02,3.0,Medium,0.24,Light,5.44
123163,Arts,3.76,13,5.1,4.00,77.73,1.0,High,0.24,Heavy,0.39
123219,STEM,3.75,10,9.51,3.99,72.36,3.0,Medium,0.24,Moderate,0.95
123242,Humanities,3.47,11,8.24,3.71,86.32,5.0,High,0.24,Moderate,0.75
123305,Business,2.77,2,17.35,3.01,100.0,5.0,Medium,0.24,Light,8.68
123319,Business,2.80,28,12.12,3.04,28.64,9.0,Medium,0.24,Heavy,0.43
123380,STEM,2.79,11,14.98,3.03,87.03,4.0,Medium,0.24,Moderate,1.36
123384,Medical,3.29,4,16.38,3.53,95.38,2.0,Low,0.24,Light,4.1
123414,Medical,3.12,2,15.91,3.36,77.2,3.0,Low,0.24,Light,7.96
123461,Arts,3.02,19,6.71,3.26,93.57,5.0,Medium,0.24,Heavy,0.35
123470,STEM,2.65,13,14.67,2.89,69.99,6.0,Medium,0.24,Heavy,1.13
123482,Business,1.77,17,15.06,2.01,84.82,3.0,High,0.24,Heavy,0.89
123502,Medical,3.76,3,17.42,4.00,51.74,4.0,Low,0.24,Light,5.81
123509,Business,3.24,3,4.3,3.48,61.89,6.0,Low,0.24,Light,1.43
123539,STEM,3.43,1,2.34,3.67,71.95,3.0,Medium,0.24,Light,2.34
123568,Humanities,3.76,4,13.9,4.00,83.61,8.0,High,0.24,Light,3.48
123585,Business,3.76,0,10.59,4.00,79.18,5.0,Low,0.24,Light,
123586,STEM,3.76,0,12.69,4.00,84.87,6.0,Medium,0.24,Light,
123598,STEM,3.76,40,4.21,4.00,76.14,6.0,High,0.24,Heavy,0.11
123643,STEM,3.35,9,13.1,3.59,67.71,1.0,Low,0.24,Moderate,1.46
123679,Medical,3.76,18,25.57,4.00,66.8,2.0,Low,0.24,Heavy,1.42
123686,STEM,3.74,3,13.86,3.98,95.77,7.0,Low,0.24,Light,4.62
123712,Medical,3.49,6,14.01,3.73,88.94,4.0,Low,0.24,Light,2.34
123721,Business,3.35,4,18.76,3.59,86.21,5.0,Medium,0.24,Light,4.69
123765,STEM,1.99,28,14.37,2.23,63.96,5.0,High,0.24,Heavy,0.51
123843,Arts,3.41,12,10.44,3.65,75.22,3.0,Medium,0.24,Moderate,0.87
123895,STEM,3.76,1,16.98,4.00,71.46,4.0,Low,0.24,Light,16.98
123901,Business,3.76,40,19.14,4.00,69.28,1.0,High,0.24,Heavy,0.48
123927,STEM,3.25,0,14.13,3.49,64.38,7.0,Low,0.24,Light,
124000,Business,3.76,19,18.52,4.00,75.53,7.0,Medium,0.24,Heavy,0.97
124100,STEM,3.02,18,11.39,3.26,80.52,6.0,Medium,0.24,Heavy,0.63
124152,STEM,3.02,0,8.8,3.26,93.15,2.0,Medium,0.24,Light,
124285,Humanities,2.21,2,10.81,2.45,56.45,4.0,Low,0.24,Light,5.41
124300,Arts,3.62,2,17.06,3.86,60.37,5.0,Medium,0.24,Light,8.53
124343,Arts,3.63,1,13.85,3.87,74.76,6.0,Medium,0.24,Light,13.85
124369,STEM,3.42,40,5.44,3.66,93.06,6.0,High,0.24,Heavy,0.14
124377,Business,3.13,5,15.73,3.37,76.68,6.0,Medium,0.24,Light,3.15
124378,STEM,3.55,2,11.24,3.79,100.0,2.0,Medium,0.24,Light,5.62
124386,Arts,3.46,4,18.85,3.70,94.71,4.0,Medium,0.24,Light,4.71
124396,STEM,3.08,1,12.12,3.32,65.74,4.0,Medium,0.24,Light,12.12
124477,Business,3.58,40,9.12,3.82,83.29,3.0,High,0.24,Heavy,0.23
124554,STEM,3.57,12,9.34,3.81,83.57,5.0,Medium,0.24,Moderate,0.78
124584,Medical,3.48,7,16.21,3.72,68.97,3.0,Medium,0.24,Moderate,2.32
124606,Humanities,3.28,10,7.43,3.52,67.24,4.0,Medium,0.24,Moderate,0.74
124664,Medical,3.58,1,17.38,3.82,58.2,4.0,Medium,0.24,Light,17.38
124675,STEM,3.76,4,10.09,4.00,87.92,3.0,Medium,0.24,Light,2.52
124748,Arts,3.41,7,13.09,3.65,81.89,6.0,Low,0.24,Moderate,1.87
124832,Business,3.73,5,4.87,3.97,77.06,3.0,Low,0.24,Light,0.97
124883,STEM,3.26,17,10.0,3.50,79.26,5.0,Medium,0.24,Heavy,0.59
124893,STEM,2.90,26,5.6,3.14,47.25,5.0,High,0.24,Heavy,0.22
124915,Business,3.39,1,15.23,3.63,86.19,4.0,Medium,0.24,Light,15.23
124942,STEM,3.76,8,9.02,4.00,84.59,2.0,Medium,0.24,Moderate,1.13
124972,STEM,3.70,18,18.6,3.94,92.65,1.0,High,0.24,Heavy,1.03
124990,Medical,3.25,3,7.32,3.49,60.24,3.0,Low,0.24,Light,2.44
125078,Humanities,1.60,0,12.65,1.84,63.51,3.0,Medium,0.24,Light,
125099,Business,3.76,0,11.42,4.00,63.4,4.0,Medium,0.24,Light,
125105,Business,2.70,5,5.59,2.94,73.17,6.0,Medium,0.24,Light,1.12
125117,STEM,2.58,0,7.06,2.82,66.08,7.0,High,0.24,Light,
125170,STEM,3.31,1,7.62,3.55,88.14,1.0,Medium,0.24,Light,7.62
125175,Business,3.52,16,20.42,3.76,90.13,3.0,Medium,0.24,Heavy,1.28
125181,Arts,3.46,2,5.37,3.70,83.54,4.0,Low,0.24,Light,2.69
125235,Medical,3.70,0,16.95,3.94,60.59,2.0,Low,0.24,Light,
125254,Business,3.76,0,14.98,4.00,81.54,4.0,Medium,0.24,Light,
125276,Medical,2.76,0,12.51,3.00,84.8,4.0,Low,0.24,Light,
125282,Humanities,3.65,15,12.98,3.89,91.91,6.0,High,0.24,Heavy,0.87
125408,Medical,3.59,3,10.46,3.83,100.0,2.0,High,0.24,Light,3.49
125468,Business,2.69,5,18.08,2.93,70.77,4.0,Medium,0.24,Light,3.62
125509,STEM,3.76,22,8.91,4.00,73.31,7.0,High,0.24,Heavy,0.41
125549,Arts,3.53,3,9.76,3.77,74.65,4.0,Low,0.24,Light,3.25
125560,Business,2.52,0,18.22,2.76,100.0,3.0,Medium,0.24,Light,
125624,Humanities,3.12,4,15.75,3.36,57.76,4.0,Medium,0.24,Light,3.94
125653,STEM,2.42,14,17.57,2.66,83.88,8.0,High,0.24,Heavy,1.26
125799,STEM,2.53,40,7.44,2.77,73.1,2.0,High,0.24,Heavy,0.19
125864,STEM,3.39,4,9.44,3.63,67.06,6.0,Medium,0.24,Light,2.36
125963,Humanities,3.46,6,7.7,3.70,89.36,6.0,Low,0.24,Light,1.28
125981,Humanities,3.44,3,15.52,3.68,77.86,4.0,Medium,0.24,Light,5.17
126031,Business,3.43,3,6.34,3.67,85.05,6.0,Medium,0.24,Light,2.11
126047,Business,3.47,13,9.75,3.71,94.43,5.0,High,0.24,Heavy,0.75
126085,Business,3.59,2,7.73,3.83,69.54,6.0,Low,0.24,Light,3.87
126095,Humanities,3.25,10,16.28,3.49,82.71,4.0,Low,0.24,Moderate,1.63
126149,Humanities,3.63,0,12.87,3.87,63.52,3.0,Medium,0.24,Light,
126159,Medical,3.39,4,8.54,3.63,85.22,4.0,High,0.24,Light,2.14
126179,Business,3.76,2,8.71,4.00,66.72,5.0,Medium,0.24,Light,4.36
126182,Business,2.50,40,10.19,2.74,65.78,4.0,High,0.24,Heavy,0.25
126218,Humanities,2.11,2,14.48,2.35,58.86,5.0,High,0.24,Light,7.24
126275,Humanities,3.76,4,18.22,4.00,93.3,1.0,Low,0.24,Light,4.56
126319,Business,2.73,9,13.29,2.97,88.9,2.0,Low,0.24,Moderate,1.48
126366,Arts,2.24,4,10.59,2.48,74.23,6.0,High,0.24,Light,2.65
126398,Business,2.93,40,6.37,3.17,43.94,5.0,High,0.24,Heavy,0.16
126449,STEM,3.62,2,9.44,3.86,56.38,1.0,Medium,0.24,Light,4.72
126488,Humanities,3.43,14,10.72,3.67,56.71,4.0,Low,0.24,Heavy,0.77
126569,Business,3.65,3,7.78,3.89,84.01,7.0,Medium,0.24,Light,2.59
126587,Business,3.01,2,8.83,3.25,60.46,4.0,Medium,0.24,Light,4.42
126800,STEM,3.38,11,2.42,3.62,90.35,8.0,Medium,0.24,Moderate,0.22
126937,Business,3.76,40,7.15,4.00,62.91,7.0,High,0.24,Heavy,0.18
126972,STEM,3.55,3,20.92,3.79,92.81,3.0,Low,0.24,Light,6.97
127047,STEM,3.53,21,15.12,3.77,63.94,8.0,Medium,0.24,Heavy,0.72
127124,Arts,3.69,7,15.14,3.93,75.6,2.0,High,0.24,Moderate,2.16
127145,Business,3.44,13,13.32,3.68,69.52,7.0,Medium,0.24,Heavy,1.02
127247,Medical,2.55,6,13.25,2.79,90.34,6.0,Medium,0.24,Light,2.21
127299,Arts,2.98,6,5.82,3.22,76.79,4.0,Medium,0.24,Light,0.97
127325,Business,3.45,12,12.66,3.69,100.0,5.0,Medium,0.24,Moderate,1.06
127395,Humanities,3.76,0,11.46,4.00,83.43,5.0,High,0.24,Light,
127410,Humanities,2.50,2,17.49,2.74,77.76,2.0,High,0.24,Light,8.75
127426,STEM,2.90,7,8.05,3.14,62.14,7.0,Medium,0.24,Moderate,1.15
